customer_id,age,income,credit_score,months_on_book,current_limit,avg_monthly_spend,utilization_rate,num_late_payments_12m,debt_to_income,num_credit_inquiries_6m,employment_status,account_type,limit_increase_treatment,spend_change_pct,defaulted_next_12m,spend_to_income_ratio,limit_to_income_ratio,late_payment_rate,tenure_years,risk_flag_high_utilization,credit_score_bucket,credit_score_x_dti,spend_to_monthly_income,inquiries_per_month_on_book,is_new_account,high_risk_combo,debt_burden_index,credit_score_x_income,payment_behavior_score,spending_headroom,dti_x_utilization,risk_composite,income_x_tenure,utilization_squared
CUST_035930,68.0,488860.9,758.0,77,63936.75,19630.77,0.307,1,0.388,0,employed,standard,0,34.87,1,0.4818737600000327,0.13078720347648992,0.08333333333333333,6.416666666666667,0,excellent,463.896,0.48187376000003274,0.0,0,0,0.119116,370556562.2,0.08333333333333333,0.6930000000000001,0.119116,0.20337058823529414,37642289.300000004,0.094249
CUST_035931,42.0,878334.16,634.0,9,64219.16,39853.72,0.621,0,0.204,0,employed,standard,0,5.46,0,0.544490538771713,0.07311472435502224,0.0,0.75,0,fair,504.66400000000004,0.544490538771713,0.0,1,0,0.126684,556863857.44,0.0,0.379,0.126684,0.2514352941176471,7905007.44,0.385641
CUST_035932,45.0,763573.57,744.0,229,85307.26,21603.78,0.253,1,0.131,2,self_employed,standard,1,14.69,0,0.3395158897393476,0.11172107489262625,0.08333333333333333,19.083333333333332,0,excellent,646.536,0.3395158897393476,0.008695652173913044,0,0,0.033143,568098736.0799999,0.25,0.747,0.033143,0.1341313299232737,174858347.53,0.064009
CUST_035933,23.0,480859.3,671.0,222,28356.71,10958.62,0.386,0,0.208,1,employed,standard,0,9.41,0,0.2734759211270324,0.05897090895403292,0.0,18.5,0,good,531.432,0.2734759211270324,0.004484304932735426,0,0,0.080288,322656590.3,0.08333333333333333,0.614,0.080288,0.19282490108150885,106750764.6,0.14899600000000002
CUST_035934,39.0,936894.33,572.0,167,40465.45,13290.57,0.328,3,0.128,1,employed,standard,1,19.38,0,0.17022927228089854,0.0431910501582393,0.25,13.916666666666666,0,poor,498.784,0.17022927228089854,0.005952380952380952,0,0,0.041984,535903556.76,0.3333333333333333,0.6719999999999999,0.041984,0.2338128851540616,156461353.10999998,0.10758400000000001
CUST_035935,52.0,591343.04,755.0,111,38368.27,16989.12,0.443,0,0.537,1,employed,premium,0,23.46,0,0.34475664074781365,0.06488326978533475,0.0,9.25,0,excellent,349.565,0.3447566407478136,0.008928571428571428,0,0,0.23789100000000002,446463995.20000005,0.08333333333333333,0.5569999999999999,0.23789100000000002,0.25727226890756305,65639077.440000005,0.196249
CUST_035936,43.0,341316.78,624.0,218,60992.52,29203.43,0.479,0,0.623,0,employed,standard,0,-11.27,0,1.0267328784714305,0.17869768957740664,0.0,18.166666666666668,0,fair,235.248,1.0267328784714305,0.0,0,0,0.298417,212981670.72000003,0.0,0.521,0.298417,0.3313147058823529,74407058.04,0.22944099999999998
CUST_035937,42.0,532714.06,706.0,91,55348.59,30516.81,0.551,0,0.111,1,employed,student,0,11.57,0,0.6874264215966066,0.10389924756256666,0.0,7.583333333333333,0,good,627.634,0.6874264215966065,0.010869565217391304,0,0,0.06116100000000001,376096126.36,0.08333333333333333,0.44899999999999995,0.06116100000000001,0.18986048593350385,48476979.46000001,0.30360100000000007
CUST_035938,39.0,1695046.53,667.0,222,46832.69,29229.05,0.624,0,0.074,1,employed,standard,1,23.55,0,0.2069256470499367,0.027629147147954693,0.0,18.5,0,fair,617.642,0.20692564704993674,0.004484304932735426,0,0,0.046175999999999995,1130596035.51,0.08333333333333333,0.376,0.046175999999999995,0.20833666578739118,376300329.66,0.389376
CUST_035939,23.0,548303.86,607.0,78,45586.9,12912.5,0.283,0,0.105,2,employed,standard,1,27.94,0,0.2825987765251188,0.08314167257549492,0.0,6.5,0,fair,543.265,0.2825987765251187,0.02531645569620253,0,0,0.029714999999999995,332820443.02,0.16666666666666666,0.7170000000000001,0.029714999999999995,0.1711463514519732,42767701.08,0.08008899999999998
CUST_035940,23.0,664334.28,675.0,1,41953.77,16078.91,0.383,1,0.304,2,employed,standard,1,25.23,0,0.29043649531377486,0.06315159591042027,0.08333333333333333,0.08333333333333333,0,good,469.79999999999995,0.29043649531377486,1.0,1,0,0.116432,448425639.0,0.25,0.617,0.116432,0.32686470588235295,664334.28,0.146689
CUST_035941,54.0,679821.12,751.0,124,50577.47,17392.79,0.344,0,0.129,0,retired,standard,1,31.7,0,0.307012350543037,0.07439820345681523,0.0,10.333333333333334,0,excellent,654.121,0.307012350543037,0.0,0,0,0.044376,510545661.12,0.0,0.656,0.044376,0.13599117647058823,84297818.88,0.11833599999999998
CUST_035942,51.0,585712.01,687.0,238,32026.84,10617.5,0.332,1,0.224,2,unemployed,student,1,30.46,0,0.21753011347675796,0.054680183184223935,0.08333333333333333,19.833333333333332,0,good,533.112,0.21753011347675796,0.008368200836820083,0,0,0.074368,402384150.87,0.25,0.6679999999999999,0.074368,0.19326623184838793,139399458.38,0.11022400000000002
CUST_035943,52.0,1190048.05,668.0,58,30868.23,10083.04,0.327,1,0.204,2,retired,student,0,3.04,1,0.1016736088933552,0.02593864172123134,0.08333333333333333,4.833333333333333,0,fair,531.7280000000001,0.1016736088933552,0.03389830508474576,0,0,0.066708,794952097.4,0.25,0.673,0.066708,0.19652512462612165,69022786.9,0.10692900000000001
CUST_035944,30.0,830600.59,673.0,167,52148.39,8998.11,0.173,1,0.386,1,employed,premium,1,30.69,0,0.12999908897247472,0.06278395492110113,0.08333333333333333,13.916666666666666,0,good,413.222,0.12999908897247472,0.005952380952380952,0,0,0.06677799999999999,558994197.0699999,0.16666666666666666,0.827,0.06677799999999999,0.2066658263305322,138710298.53,0.029928999999999997
CUST_035945,38.0,801090.5,694.0,30,44643.17,16810.06,0.377,0,0.103,1,employed,standard,1,16.65,0,0.25180765469069977,0.055727998272354994,0.0,2.5,0,good,622.518,0.25180765469069977,0.03225806451612903,0,0,0.038831,555956807.0,0.08333333333333333,0.623,0.038831,0.15943462998102467,24032715.0,0.142129
CUST_035946,55.0,529098.79,731.0,233,59551.24,15045.87,0.253,1,0.083,1,employed,standard,1,17.62,0,0.3412414532265326,0.1125522135478707,0.08333333333333333,19.416666666666668,0,good,670.327,0.3412414532265326,0.004273504273504274,0,0,0.020999,386771215.49,0.16666666666666666,0.747,0.020999,0.12627735042735044,123280018.07000001,0.064009
CUST_035947,25.0,816580.24,647.0,58,23822.79,3888.68,0.163,0,0.194,1,retired,standard,0,17.91,0,0.057145835417227335,0.029173850692247955,0.0,4.833333333333333,0,fair,521.4820000000001,0.057145835417227335,0.01694915254237288,0,0,0.031622000000000004,528327415.28,0.08333333333333333,0.837,0.031622000000000004,0.1544419740777667,47361653.92,0.026569000000000002
CUST_035948,54.0,519890.64,758.0,17,52090.0,8297.98,0.159,0,0.243,1,retired,standard,0,-8.84,0,0.19153212683344326,0.10019414852323558,0.0,1.4166666666666667,0,excellent,573.806,0.19153212683344326,0.05555555555555555,0,0,0.038637,394077105.12,0.08333333333333333,0.841,0.038637,0.1305761437908497,8838140.88,0.025281
CUST_035949,33.0,723818.47,656.0,127,36263.97,2390.45,0.066,0,0.253,1,employed,standard,1,35.14,0,0.03963065490716201,0.050100918259242545,0.0,10.583333333333334,0,fair,490.032,0.039630654907162007,0.0078125,0,0,0.016698,474824916.32,0.08333333333333333,0.9339999999999999,0.016698,0.14570183823529415,91924945.69,0.0043560000000000005
CUST_035950,30.0,1512190.21,789.0,103,85451.62,6482.39,0.076,1,0.08,1,employed,standard,0,10.87,0,0.05144106838252842,0.05650851290724862,0.08333333333333333,8.583333333333334,0,excellent,725.88,0.05144106838252842,0.009615384615384616,0,0,0.00608,1193118075.69,0.16666666666666666,0.924,0.00608,0.07019095022624434,155755591.63,0.005776
CUST_035951,40.0,1205895.78,622.0,234,25954.62,14484.49,0.558,0,0.38,1,employed,student,0,-2.75,0,0.14413673460238827,0.021523103762748054,0.0,19.5,0,fair,385.64,0.14413673460238827,0.00425531914893617,0,0,0.21204000000000003,750067175.16,0.08333333333333333,0.44199999999999995,0.21204000000000003,0.2874961201501878,282179612.52,0.3113640000000001
CUST_035952,27.0,566654.19,740.0,215,50916.14,5620.14,0.11,0,0.049,1,employed,standard,1,28.65,0,0.11901734989376857,0.08985399013814759,0.0,17.916666666666668,0,good,703.74,0.11901734989376857,0.004629629629629629,0,0,0.00539,419324100.59999996,0.08333333333333333,0.89,0.00539,0.07353649237472766,121830650.85,0.0121
CUST_035953,18.0,660423.87,695.0,155,63386.12,17366.63,0.274,0,0.168,1,employed,student,1,35.79,0,0.31555425154454214,0.09597793610942622,0.0,12.916666666666666,0,good,578.24,0.31555425154454214,0.00641025641025641,0,0,0.046032000000000003,458994589.65,0.08333333333333333,0.726,0.046032000000000003,0.15214690799396682,102365699.85,0.07507600000000002
CUST_035954,41.0,364351.52,641.0,7,28628.15,5163.01,0.18,1,0.153,2,employed,standard,1,40.65,0,0.17004490608410253,0.0785728847789629,0.08333333333333333,0.5833333333333334,0,fair,542.927,0.17004490608410253,0.25,1,0,0.02754,233549324.32000002,0.25,0.8200000000000001,0.02754,0.18551470588235294,2550460.64,0.0324
CUST_035955,46.0,535410.29,617.0,160,69959.67,46483.96,0.664,0,0.127,1,employed,standard,0,0.94,0,1.0418319005411718,0.13066553128816405,0.0,13.333333333333334,0,fair,538.641,1.0418319005411718,0.006211180124223602,0,0,0.084328,330348148.93,0.08333333333333333,0.33599999999999997,0.084328,0.24740641213006945,85665646.4,0.44089600000000007
CUST_035956,55.0,219528.38,675.0,11,45503.59,11512.88,0.253,0,0.24,0,employed,standard,1,28.41,0,0.629324372548096,0.20727884932235183,0.0,0.9166666666666666,0,good,513.0,0.629324372548096,0.0,1,0,0.060719999999999996,148181656.5,0.0,0.747,0.060719999999999996,0.17236470588235295,2414812.18,0.064009
CUST_035957,47.0,900904.48,612.0,74,81974.99,19724.34,0.241,1,0.34,0,employed,premium,1,33.19,0,0.26272716503751875,0.09099187740746945,0.08333333333333333,6.166666666666667,0,fair,403.91999999999996,0.26272716503751875,0.0,0,0,0.08194,551353541.76,0.08333333333333333,0.759,0.08194,0.22970000000000002,66666931.519999996,0.058080999999999994
CUST_035958,64.0,426430.37,662.0,162,71537.34,34427.05,0.481,0,0.048,2,employed,standard,1,17.52,0,0.9687973208850018,0.16775854871687493,0.0,13.5,0,fair,630.2239999999999,0.9687973208850018,0.012269938650306749,0,0,0.023088,282296904.94,0.16666666666666666,0.519,0.023088,0.17577993504150125,69081719.94,0.23136099999999998
CUST_035959,56.0,571889.72,680.0,50,22486.8,8745.2,0.389,3,0.207,3,unemployed,standard,0,16.66,0,0.18350111276698594,0.039320168231035874,0.25,4.166666666666667,0,good,539.24,0.18350111276698594,0.058823529411764705,0,0,0.080523,388885009.59999996,0.5,0.611,0.080523,0.23293235294117648,28594486.0,0.151321
CUST_035960,49.0,486986.12,771.0,173,41277.81,24581.21,0.596,0,0.458,0,employed,standard,1,46.05,0,0.6057144298075683,0.08476177924742495,0.0,14.416666666666666,0,excellent,417.882,0.6057144298075682,0.0,0,0,0.272968,375466298.52,0.0,0.404,0.272968,0.2615823529411765,84248598.76,0.355216
CUST_035961,46.0,949369.32,657.0,216,86915.25,57334.46,0.66,0,0.263,3,retired,standard,1,23.97,0,0.7247058710513208,0.09155051481966997,0.0,18.0,0,fair,484.209,0.7247058710513207,0.013824884792626729,0,0,0.17358,623735643.24,0.25,0.33999999999999997,0.17358,0.26725013553808624,205063773.11999997,0.43560000000000004
CUST_035962,55.0,1105713.3,676.0,114,66098.34,21432.75,0.324,0,0.121,0,employed,standard,0,3.8,0,0.2326036957319768,0.05977891375639598,0.0,9.5,0,good,594.204,0.23260369573197678,0.0,0,0,0.039204,747462190.8000001,0.0,0.6759999999999999,0.039204,0.15646176470588236,126051316.2,0.104976
CUST_035963,18.0,1127081.54,634.0,217,55163.67,11549.25,0.209,0,0.004,3,retired,standard,0,9.53,0,0.12296448400707548,0.04894381465958532,0.0,18.083333333333332,0,fair,631.4639999999999,0.12296448400707548,0.013761467889908258,0,0,0.0008359999999999999,714569696.36,0.25,0.791,0.0008359999999999999,0.1204114409066379,244576694.18,0.043681
CUST_035964,34.0,336155.65,691.0,35,39989.85,11252.85,0.281,0,0.201,2,employed,standard,0,1.47,0,0.40170141421094663,0.11896230213593018,0.0,2.9166666666666665,0,good,552.1089999999999,0.4017014142109466,0.05555555555555555,0,0,0.05648100000000001,232283554.15,0.16666666666666666,0.719,0.05648100000000001,0.16812320261437907,11765447.75,0.07896100000000002
CUST_035965,18.0,801661.45,689.0,42,80248.51,12376.24,0.154,1,0.415,1,self_employed,standard,0,13.11,0,0.1852588521002226,0.10010274287231848,0.08333333333333333,3.5,0,good,403.065,0.1852588521002226,0.023255813953488372,0,0,0.06391,552344739.05,0.16666666666666666,0.846,0.06391,0.20619911080711356,33669780.9,0.023716
CUST_035966,48.0,403427.16,683.0,37,27477.73,10874.37,0.396,0,0.357,0,employed,premium,0,-1.22,0,0.32345972938460565,0.06811075882942537,0.0,3.0833333333333335,0,good,439.169,0.32345972938460565,0.0,0,0,0.141372,275540750.28,0.0,0.604,0.141372,0.2273911764705882,14926804.92,0.156816
CUST_035967,31.0,638517.07,634.0,24,60174.2,7274.68,0.121,0,0.349,1,employed,standard,1,33.08,0,0.1367170340489096,0.09424055021739669,0.0,2.0,0,fair,412.73400000000004,0.1367170340489096,0.04,0,0,0.042228999999999996,404819822.38,0.08333333333333333,0.879,0.042228999999999996,0.19168529411764706,15324409.68,0.014641
CUST_035968,76.0,921270.02,701.0,84,42697.77,8509.31,0.199,0,0.197,0,self_employed,premium,1,22.47,0,0.11083799296974843,0.04634664004370835,0.0,7.0,0,good,562.9029999999999,0.11083799296974843,0.0,0,0,0.039203,645810284.02,0.0,0.8009999999999999,0.039203,0.14163823529411765,77386681.68,0.039601000000000004
CUST_035969,34.0,531027.46,654.0,103,67836.46,34836.57,0.514,1,0.212,1,employed,standard,0,0.71,0,0.7872264082162531,0.12774567251192623,0.08333333333333333,8.583333333333334,0,fair,515.352,0.7872264082162531,0.009615384615384616,0,0,0.108968,347291958.84,0.16666666666666666,0.486,0.108968,0.23843800904977377,54695828.379999995,0.264196
CUST_035970,41.0,659533.42,679.0,5,201610.89,75418.19,0.374,0,0.066,0,unemployed,standard,1,20.61,1,1.37220988740798,0.3056871477415049,0.0,0.4166666666666667,0,good,634.1859999999999,1.37220988740798,0.0,1,0,0.024684,447823192.18,0.0,0.626,0.024684,0.1516529411764706,3297667.1,0.139876
CUST_035971,35.0,452033.16,725.0,163,131275.67,57123.97,0.435,3,0.26,1,self_employed,standard,1,25.14,0,1.5164543238376584,0.29041159281323525,0.25,13.583333333333334,0,good,536.5,1.5164543238376582,0.006097560975609756,0,0,0.1131,327724041.0,0.3333333333333333,0.565,0.1131,0.23422740315638454,73681405.08,0.189225
CUST_035972,34.0,976049.5,648.0,77,39052.7,8494.57,0.218,0,0.316,1,self_employed,standard,1,22.1,0,0.10443613771637607,0.04001098304952771,0.0,6.416666666666667,0,fair,443.23199999999997,0.10443613771637607,0.01282051282051282,0,0,0.068888,632480076.0,0.08333333333333333,0.782,0.068888,0.1951761689291101,75155811.5,0.047524
CUST_035973,25.0,541668.11,629.0,46,86011.3,35207.25,0.409,0,0.165,1,employed,premium,0,-2.16,0,0.7799739216694888,0.15878966919429685,0.0,3.8333333333333335,0,fair,525.215,0.7799739216694888,0.02127659574468085,0,0,0.067485,340709241.19,0.08333333333333333,0.591,0.067485,0.2031776595744681,24916733.06,0.16728099999999999
CUST_035974,25.0,469579.52,598.0,226,43940.52,7981.27,0.182,0,0.13,2,self_employed,standard,1,22.31,0,0.20395957643127197,0.0935741831330293,0.0,18.833333333333332,0,fair,520.26,0.20395957643127194,0.00881057268722467,0,0,0.02366,280808552.96000004,0.16666666666666666,0.8180000000000001,0.02366,0.15872223373931074,106124971.52000001,0.033124
CUST_035975,18.0,696005.61,619.0,160,20049.89,9798.97,0.489,1,0.098,0,retired,standard,0,12.11,0,0.1689463968544736,0.02880708102338428,0.08333333333333333,13.333333333333334,0,fair,558.338,0.16894639685447363,0.0,0,0,0.047922,430827472.59,0.08333333333333333,0.511,0.047922,0.21632941176470588,111360897.6,0.239121
CUST_035976,47.0,903588.93,751.0,105,31754.57,23569.52,0.742,1,0.151,1,employed,standard,0,7.42,0,0.3130120684413431,0.03514271694320115,0.08333333333333333,8.75,0,excellent,637.5989999999999,0.3130120684413431,0.009433962264150943,0,1,0.11204199999999999,678595286.4300001,0.16666666666666666,0.258,0.11204199999999999,0.23453457269700334,94876837.65,0.5505639999999999
CUST_035977,35.0,318787.01,686.0,143,42610.33,18784.6,0.441,0,0.206,0,employed,standard,1,19.29,0,0.7071028396044117,0.13366394697199235,0.0,11.916666666666666,0,good,544.6840000000001,0.7071028396044117,0.0,0,0,0.090846,218687888.86,0.0,0.5589999999999999,0.090846,0.1975823529411765,45586542.43,0.19448100000000001
CUST_035978,63.0,733831.54,732.0,147,55684.4,22432.17,0.403,0,0.085,3,unemployed,standard,1,26.85,0,0.36682266341400366,0.07588172075569279,0.0,12.25,0,good,669.78,0.36682266341400366,0.02027027027027027,0,0,0.03425500000000001,537164687.28,0.25,0.597,0.03425500000000001,0.14552408585055646,107873236.38000001,0.16240900000000003
CUST_035979,25.0,477231.29,623.0,68,36582.31,11982.6,0.328,1,0.081,2,employed,premium,0,12.88,0,0.3013029594098912,0.07665530481037822,0.08333333333333333,5.666666666666667,0,fair,572.537,0.3013029594098912,0.028985507246376812,0,0,0.026568,297315093.67,0.25,0.6719999999999999,0.026568,0.18136619778346125,32451727.72,0.10758400000000001
CUST_035980,58.0,806292.09,564.0,209,76011.59,48227.34,0.634,2,0.357,0,employed,standard,0,-3.15,0,0.7177647991064876,0.09427301959516929,0.16666666666666666,17.416666666666668,0,poor,362.652,0.7177647991064876,0.0,0,0,0.22633799999999998,454748738.76,0.16666666666666666,0.366,0.22633799999999998,0.3419911764705882,168515046.81,0.40195600000000004
CUST_035981,59.0,473002.15,698.0,14,28686.24,13943.09,0.486,1,0.114,1,self_employed,premium,1,42.11,1,0.35373429063694534,0.06064716619152788,0.08333333333333333,1.1666666666666667,0,good,618.428,0.35373429063694534,0.06666666666666667,0,0,0.055404,330155500.7,0.16666666666666666,0.514,0.055404,0.19851372549019608,6622030.100000001,0.236196
CUST_035982,55.0,404940.81,712.0,201,73536.65,27105.7,0.369,1,0.091,1,employed,premium,1,35.12,0,0.8032492452415454,0.1815985155954027,0.08333333333333333,16.75,0,good,647.208,0.8032492452415454,0.0049504950495049506,0,0,0.033579,288317856.71999997,0.16666666666666666,0.631,0.033579,0.15825093185789169,81393102.81,0.136161
CUST_035983,43.0,433869.28,654.0,152,34359.37,20743.8,0.604,0,0.162,3,employed,premium,1,24.01,0,0.5737340979753164,0.07919290805746837,0.0,12.666666666666666,0,fair,548.052,0.5737340979753164,0.0196078431372549,0,0,0.097848,283750509.12,0.25,0.396,0.097848,0.23243725490196077,65948130.56,0.364816
CUST_035984,36.0,643370.37,654.0,24,32141.26,11407.0,0.355,0,0.426,0,employed,standard,0,4.57,0,0.2127608083661049,0.04995763171375144,0.0,2.0,0,fair,375.396,0.2127608083661049,0.0,0,0,0.15122999999999998,420764221.98,0.0,0.645,0.15122999999999998,0.24667647058823527,15440888.879999999,0.126025
CUST_035985,55.0,759953.4,678.0,114,26478.29,8556.33,0.323,1,0.31,2,self_employed,premium,1,37.46,0,0.13510823163630822,0.034841991627381365,0.08333333333333333,9.5,0,good,467.81999999999994,0.13510823163630822,0.017391304347826087,0,0,0.10013,515248405.2,0.25,0.677,0.10013,0.21704501278772378,86634687.60000001,0.104329
CUST_035986,31.0,450844.48,756.0,64,44395.82,21901.78,0.493,1,0.023,3,employed,standard,1,1.49,0,0.5829534832055613,0.0984725819422254,0.08333333333333333,5.333333333333333,0,excellent,738.612,0.5829534832055613,0.046153846153846156,0,0,0.011339,340838426.88,0.3333333333333333,0.507,0.011339,0.15464185520361992,28854046.72,0.243049
CUST_035987,43.0,612181.72,722.0,108,43986.08,4427.2,0.101,0,0.343,1,retired,standard,1,35.66,0,0.0867820751001843,0.07185134505486378,0.0,9.0,0,good,474.35400000000004,0.0867820751001843,0.009174311926605505,0,0,0.03464300000000001,441995201.84,0.08333333333333333,0.899,0.03464300000000001,0.15204390178089586,66115625.76,0.010201000000000002
CUST_035988,39.0,446739.4,681.0,134,120356.68,43200.17,0.359,1,0.142,1,retired,premium,1,16.0,0,1.1604126253471263,0.2694113839074861,0.08333333333333333,11.166666666666666,0,good,584.298,1.1604126253471263,0.007407407407407408,0,0,0.050977999999999996,304229531.40000004,0.16666666666666666,0.641,0.050977999999999996,0.18018779956427017,59863079.6,0.128881
CUST_035989,29.0,504618.45,661.0,164,45246.95,6030.05,0.133,3,0.281,4,retired,premium,0,-1.19,0,0.14339665939681753,0.08966566719865275,0.25,13.666666666666666,0,fair,475.25899999999996,0.14339665939681753,0.024242424242424242,0,0,0.037373,333552795.45,0.5833333333333334,0.867,0.037373,0.20348012477718364,82757425.8,0.017689000000000003
CUST_035990,43.0,478265.73,580.0,199,141123.82,35065.33,0.248,0,0.23,2,self_employed,standard,0,9.64,0,0.8798120659826495,0.29507407942442376,0.0,16.583333333333332,0,poor,446.6,0.8798120659826495,0.01,0,0,0.05704,277394123.4,0.16666666666666666,0.752,0.05704,0.20339411764705884,95174880.27,0.061503999999999996
CUST_035991,49.0,434329.87,621.0,132,41743.59,9256.59,0.222,1,0.114,2,employed,premium,1,41.72,0,0.255748194339017,0.09611033659738852,0.08333333333333333,11.0,0,fair,550.206,0.255748194339017,0.015037593984962405,0,0,0.025308,269718849.27,0.25,0.778,0.025308,0.16772728881026094,57331542.839999996,0.049284
CUST_035992,29.0,344930.58,749.0,60,52266.7,15280.0,0.292,0,0.331,2,employed,student,1,30.91,0,0.531585225061808,0.1515281712627509,0.0,5.0,0,excellent,501.081,0.531585225061808,0.03278688524590164,0,0,0.096652,258353004.42000002,0.16666666666666666,0.708,0.096652,0.18007574734811957,20695834.8,0.08526399999999999
CUST_035993,46.0,577660.62,699.0,109,29667.55,5206.93,0.176,1,0.306,0,unemployed,premium,0,-8.19,0,0.10816586389427066,0.05135809673160687,0.08333333333333333,9.083333333333334,0,good,485.10599999999994,0.10816586389427066,0.0,0,0,0.053855999999999994,403784773.38,0.08333333333333333,0.8240000000000001,0.053855999999999994,0.17749411764705883,62965007.58,0.030975999999999997
CUST_035994,18.0,994239.66,619.0,202,43810.19,24607.72,0.562,1,0.171,2,employed,standard,0,12.34,0,0.2970034810319275,0.04406401370068058,0.08333333333333333,16.833333333333332,0,fair,513.151,0.2970034810319274,0.009852216748768473,0,0,0.09610200000000002,615434349.54,0.25,0.43799999999999994,0.09610200000000002,0.25016463343958273,200836411.32,0.31584400000000007
CUST_035995,27.0,620505.76,690.0,137,15757.64,9498.48,0.603,0,0.352,1,employed,student,1,38.03,0,0.18369170336146434,0.02539483275707223,0.0,11.416666666666666,0,good,447.12,0.18369170336146437,0.007246376811594203,0,0,0.21225599999999997,428148974.40000004,0.08333333333333333,0.397,0.21225599999999997,0.26579522591645355,85009289.12,0.36360899999999996
CUST_035996,35.0,522261.18,652.0,24,25784.16,2908.52,0.113,1,0.249,2,employed,standard,1,18.13,0,0.06682909114554522,0.049370240384322646,0.08333333333333333,2.0,0,fair,489.652,0.06682909114554522,0.08,0,0,0.028137000000000002,340514289.36,0.25,0.887,0.028137000000000002,0.1752323529411765,12534268.32,0.012769
CUST_035997,44.0,858204.24,765.0,231,70653.82,18421.68,0.261,0,0.169,0,employed,standard,1,23.19,0,0.2575845581932804,0.08232751215491549,0.0,19.25,0,excellent,635.7149999999999,0.2575845581932804,0.0,0,0,0.044109,656526243.6,0.0,0.739,0.044109,0.12445,198245179.44,0.068121
CUST_035998,50.0,478552.11,584.0,61,175815.57,91180.2,0.519,1,0.205,1,employed,standard,0,7.67,0,2.2864017880936727,0.36739064842907077,0.08333333333333333,5.083333333333333,0,fair,464.28000000000003,2.2864017880936727,0.016129032258064516,0,0,0.106395,279474432.24,0.16666666666666666,0.481,0.106395,0.26304525616698293,29191678.71,0.269361
CUST_035999,41.0,651353.22,679.0,148,35068.87,10841.81,0.309,1,0.507,3,employed,standard,1,42.17,0,0.1997406568436094,0.05384001939838419,0.08333333333333333,12.333333333333334,0,good,334.747,0.19974065684360937,0.020134228187919462,0,0,0.156663,442268836.38,0.3333333333333333,0.6910000000000001,0.156663,0.2634163639952625,96400276.56,0.095481
CUST_036000,47.0,296545.82,762.0,35,74771.33,15309.48,0.205,0,0.266,0,employed,student,1,25.92,0,0.6195122224282238,0.2521409001819685,0.0,2.9166666666666665,0,excellent,559.308,0.6195122224282237,0.0,0,0,0.05453,225967914.84,0.0,0.795,0.05453,0.13855882352941176,10379103.700000001,0.04202499999999999
CUST_036001,38.0,596082.98,607.0,127,34638.6,17201.53,0.497,1,0.12,0,employed,premium,0,3.39,0,0.34629131668882746,0.05811036577491275,0.08333333333333333,10.583333333333334,0,fair,534.16,0.34629131668882746,0.0,0,0,0.05964,361822368.86,0.08333333333333333,0.503,0.05964,0.22766470588235294,75702538.46,0.247009
CUST_036002,45.0,514094.76,588.0,36,38285.47,26754.42,0.699,0,0.117,1,retired,premium,1,17.16,0,0.6245016774728456,0.0744716207572316,0.0,3.0,0,fair,519.204,0.6245016774728456,0.02702702702702703,0,0,0.081783,302287718.88,0.08333333333333333,0.30100000000000005,0.081783,0.2642232909379968,18507411.36,0.48860099999999995
CUST_036003,44.0,258312.42,603.0,46,58238.28,24753.14,0.425,2,0.303,0,self_employed,standard,0,0.89,0,1.1499163687135137,0.22545675504104679,0.16666666666666666,3.8333333333333335,0,fair,420.29100000000005,1.1499163687135137,0.0,0,0,0.128775,155762389.26000002,0.16666666666666666,0.575,0.128775,0.2729264705882353,11882371.32,0.18062499999999998
CUST_036004,34.0,488182.43,712.0,174,26181.62,3399.17,0.13,0,0.067,2,employed,standard,1,3.15,0,0.08355491204384394,0.05363081174388025,0.0,14.5,0,good,664.296,0.08355491204384395,0.011428571428571429,0,0,0.00871,347585890.15999997,0.16666666666666666,0.87,0.00871,0.0925987394957983,84943742.82,0.016900000000000002
CUST_036005,36.0,207494.89,745.0,128,75553.97,27673.61,0.366,0,0.323,1,self_employed,standard,0,3.67,0,1.600440955437505,0.3641244851861171,0.0,10.666666666666666,0,excellent,504.365,1.600440955437505,0.007751937984496124,0,0,0.118218,154583693.05,0.08333333333333333,0.634,0.118218,0.1917840173278614,26559345.92,0.133956
CUST_036006,47.0,457883.8,660.0,120,98590.17,28350.97,0.288,1,0.256,1,retired,standard,1,24.32,0,0.7430086847361711,0.215317008376361,0.08333333333333333,10.0,0,fair,491.04,0.7430086847361711,0.008264462809917356,0,0,0.073728,302203308.0,0.16666666666666666,0.712,0.073728,0.20198526981040352,54946056.0,0.08294399999999999
CUST_036007,62.0,745766.68,664.0,88,47284.16,4452.55,0.094,1,0.099,0,unemployed,standard,0,13.92,0,0.07164519605515227,0.0634034226361521,0.08333333333333333,7.333333333333333,0,fair,598.264,0.07164519605515227,0.0,0,0,0.009306,495189075.52000004,0.08333333333333333,0.906,0.009306,0.12169705882352941,65627467.84,0.008836
CUST_036008,54.0,397036.94,678.0,223,48511.58,15445.08,0.318,0,0.443,0,employed,standard,1,28.87,0,0.4668103678211906,0.1221840466531905,0.0,18.583333333333332,0,good,377.64599999999996,0.4668103678211906,0.0,0,0,0.140874,269191045.32,0.0,0.6819999999999999,0.140874,0.23505588235294117,88539237.62,0.101124
