customer_id,age,income,credit_score,months_on_book,current_limit,avg_monthly_spend,utilization_rate,num_late_payments_12m,debt_to_income,num_credit_inquiries_6m,employment_status,account_type,limit_increase_treatment,spend_change_pct,defaulted_next_12m
CUST_047204,47.0,280111.45,577.0,157,38233.04,13430.63,0.351,0,0.072,0,retired,standard,0,-4.72,0
CUST_047205,18.0,943506.8,651.0,167,54599.96,19112.16,0.35,2,0.165,1,employed,standard,0,5.18,0
CUST_047206,46.0,371111.62,732.0,12,78806.59,20328.12,0.258,2,0.368,2,employed,standard,1,34.13,0
CUST_047207,44.0,785098.67,740.0,63,23268.2,10385.64,0.446,0,0.206,2,employed,standard,1,27.22,0
CUST_047208,18.0,1326298.79,611.0,3,86126.05,25237.32,0.293,0,0.201,0,retired,premium,1,18.78,0
CUST_047209,36.0,702605.7,628.0,16,51183.21,16858.18,0.329,0,0.132,1,self_employed,premium,0,9.99,0
CUST_047210,54.0,2364182.82,694.0,189,46308.45,16604.77,0.359,0,0.397,2,employed,premium,1,39.06,0
CUST_047211,27.0,861401.89,695.0,34,42956.6,14199.7,0.331,0,0.277,1,employed,premium,1,41.27,0
CUST_047212,33.0,568114.78,681.0,199,102202.83,55576.11,0.544,1,0.205,1,employed,standard,1,37.85,0
CUST_047213,73.0,556929.79,592.0,61,41125.42,5270.07,0.128,0,0.23,1,employed,standard,0,10.3,0
CUST_047214,44.0,714667.82,639.0,45,48238.35,13607.08,0.282,0,0.408,1,employed,standard,0,0.36,0
CUST_047215,37.0,585864.58,620.0,43,37597.46,4495.97,0.12,1,0.358,1,unemployed,premium,1,23.4,0
CUST_047216,34.0,276810.79,630.0,162,49726.64,10610.43,0.213,0,0.143,0,unemployed,standard,1,23.16,0
CUST_047217,44.0,504100.73,623.0,233,53806.42,27119.24,0.504,0,0.329,3,employed,standard,0,12.03,0
CUST_047218,48.0,416141.51,647.0,201,59841.03,34551.54,0.577,0,0.145,3,employed,standard,0,13.02,0
CUST_047219,18.0,861762.81,733.0,227,59158.47,13807.97,0.233,2,0.158,1,employed,standard,1,37.96,0
CUST_047220,18.0,428256.65,745.0,151,30355.27,5005.75,0.165,0,0.367,1,employed,standard,0,11.3,0
CUST_047221,28.0,723237.47,651.0,82,18454.2,8537.86,0.463,2,0.488,0,employed,premium,0,7.17,0
CUST_047222,38.0,631030.96,686.0,52,51893.05,15546.62,0.3,0,0.208,2,unemployed,standard,0,7.1,0
CUST_047223,41.0,520234.94,661.0,42,120720.41,23610.43,0.196,0,0.1,1,employed,standard,0,3.08,0
CUST_047224,20.0,446785.26,754.0,102,42283.06,10676.41,0.252,0,0.121,0,unemployed,standard,0,10.62,0
CUST_047225,38.0,621571.76,749.0,75,31973.22,4663.6,0.146,0,0.194,0,self_employed,standard,1,31.96,0
CUST_047226,39.0,616280.94,651.0,11,21110.51,3093.98,0.147,1,0.254,3,employed,standard,1,29.45,0
CUST_047227,30.0,422833.1,715.0,53,24935.22,4666.48,0.187,2,0.231,0,employed,student,1,20.35,0
CUST_047228,34.0,531678.87,761.0,184,59985.99,19399.57,0.323,0,0.326,0,employed,premium,0,19.95,0
CUST_047229,31.0,524090.24,666.0,234,20429.94,2185.69,0.107,1,0.074,1,employed,standard,1,22.84,0
CUST_047230,46.0,742663.34,615.0,4,76062.97,42117.93,0.554,0,0.257,0,employed,premium,1,29.4,0
CUST_047231,40.0,603954.26,756.0,1,22312.08,6155.27,0.276,0,0.189,2,retired,standard,1,35.82,0
CUST_047232,26.0,659938.28,770.0,47,97139.89,15937.08,0.164,0,0.123,1,employed,premium,1,31.46,0
CUST_047233,51.0,623457.25,681.0,199,102762.58,51024.34,0.497,0,0.316,0,employed,standard,0,-2.15,0
CUST_047234,24.0,506164.43,760.0,205,27804.9,7674.91,0.276,0,0.237,1,employed,premium,0,-7.91,0
CUST_047235,19.0,471639.56,614.0,88,21760.38,11972.52,0.55,0,0.177,2,employed,standard,1,22.1,0
CUST_047236,37.0,1054492.54,676.0,60,67654.55,4191.95,0.062,0,0.21,0,employed,student,1,12.08,0
CUST_047237,37.0,417711.99,610.0,184,70458.34,14754.12,0.209,0,0.389,0,employed,standard,1,42.31,0
CUST_047238,41.0,1267424.38,692.0,73,47083.71,5866.14,0.125,0,0.203,1,self_employed,standard,1,28.73,0
CUST_047239,26.0,1282578.58,700.0,132,60858.07,16047.71,0.264,0,0.145,1,employed,student,1,16.08,0
CUST_047240,51.0,443159.61,748.0,138,42342.15,1550.38,0.037,2,0.172,2,self_employed,premium,1,28.22,0
CUST_047241,61.0,773611.07,682.0,102,25067.52,4250.88,0.17,1,0.126,2,employed,standard,0,9.3,1
CUST_047242,40.0,767354.16,708.0,127,62148.79,23442.34,0.377,0,0.132,2,employed,standard,1,13.88,0
CUST_047243,44.0,838453.05,497.0,25,65988.05,28174.58,0.427,0,0.246,0,employed,standard,0,1.36,0
CUST_047244,18.0,724332.65,581.0,136,36096.84,11290.34,0.313,1,0.384,2,employed,premium,0,5.88,0
CUST_047245,35.0,386585.79,770.0,143,27692.68,2991.45,0.108,0,0.086,1,employed,premium,1,19.24,0
CUST_047246,32.0,1153766.95,732.0,48,47085.31,4188.05,0.089,0,0.184,1,self_employed,premium,1,16.09,0
CUST_047247,30.0,1272718.85,565.0,35,29329.64,11861.57,0.404,1,0.142,0,employed,standard,0,5.76,0
CUST_047248,32.0,470148.53,545.0,168,20683.57,3090.45,0.149,0,0.123,1,employed,student,1,28.68,0
CUST_047249,33.0,427954.45,668.0,172,52206.0,7069.18,0.135,1,0.457,1,self_employed,student,1,37.08,0
CUST_047250,23.0,239950.08,629.0,104,49966.51,12478.35,0.25,0,0.327,0,employed,standard,0,20.33,0
CUST_047251,34.0,742615.01,596.0,215,71540.09,19732.15,0.276,1,0.159,4,employed,student,0,1.67,0
CUST_047252,27.0,535636.73,700.0,18,56613.99,12490.26,0.221,0,0.178,3,employed,standard,1,25.51,0
CUST_047253,49.0,352011.45,776.0,4,159158.52,61209.79,0.385,1,0.354,2,employed,standard,1,29.2,0
CUST_047254,44.0,642508.42,692.0,228,70305.7,37915.93,0.539,1,0.348,1,employed,standard,0,5.32,0
CUST_047255,44.0,411034.92,641.0,79,54301.8,10186.59,0.188,1,0.234,1,employed,standard,0,19.8,0
CUST_047256,52.0,728917.58,710.0,232,55221.14,10699.0,0.194,1,0.204,1,employed,student,1,20.92,0
CUST_047257,30.0,438123.01,763.0,204,53394.1,11067.31,0.207,0,0.115,0,employed,standard,1,13.22,0
CUST_047258,43.0,415278.41,699.0,5,29406.66,7065.23,0.24,1,0.084,1,employed,premium,0,10.71,0
CUST_047259,53.0,621943.78,629.0,66,46038.81,11592.27,0.252,0,0.139,1,retired,standard,0,9.24,0
CUST_047260,29.0,505654.79,719.0,161,64661.12,8941.61,0.138,0,0.155,0,employed,standard,0,0.42,0
CUST_047261,18.0,311286.93,763.0,179,125023.59,31623.85,0.253,1,0.187,1,employed,standard,0,11.85,0
CUST_047262,32.0,1011645.81,623.0,87,62865.45,7423.91,0.118,0,0.382,1,self_employed,standard,1,37.6,0
CUST_047263,51.0,503415.06,605.0,88,30508.26,3168.98,0.104,0,0.205,1,employed,standard,1,16.62,0
CUST_047264,29.0,879388.58,645.0,22,42678.48,7805.69,0.183,4,0.084,0,self_employed,standard,0,6.86,0
CUST_047265,34.0,678631.62,600.0,117,84745.97,19361.19,0.228,1,0.088,1,employed,standard,0,-0.25,0
CUST_047266,31.0,255814.6,684.0,186,27289.16,1471.84,0.054,1,0.11,2,employed,standard,1,26.07,0
CUST_047267,38.0,755222.36,608.0,128,41742.55,5536.05,0.133,0,0.07,1,retired,standard,1,14.75,0
CUST_047268,27.0,502035.59,603.0,132,40373.0,22301.85,0.552,0,0.266,0,employed,premium,1,25.57,0
CUST_047269,22.0,538741.62,628.0,21,88946.12,54481.67,0.613,0,0.251,1,retired,standard,1,24.46,0
CUST_047270,35.0,1605811.09,711.0,220,36609.48,5311.93,0.145,0,0.37,1,employed,standard,1,33.85,0
CUST_047271,37.0,740843.51,614.0,122,85399.89,58727.24,0.688,1,0.309,2,self_employed,premium,0,-3.27,0
CUST_047272,53.0,559218.1,684.0,137,44031.59,6215.46,0.141,3,0.43,1,retired,standard,1,45.88,0
CUST_047273,41.0,493442.04,628.0,44,46001.8,14260.65,0.31,0,0.486,3,employed,student,1,40.11,0
CUST_047274,26.0,1440326.98,709.0,221,56582.55,28767.83,0.508,1,0.275,1,employed,standard,1,23.75,0
CUST_047275,31.0,594872.12,680.0,57,43747.49,6622.68,0.151,0,0.048,1,employed,premium,0,0.37,0
CUST_047276,49.0,946457.06,693.0,30,68842.59,2875.82,0.042,0,0.621,0,employed,student,0,13.19,0
CUST_047277,35.0,697122.33,723.0,93,18043.93,7055.47,0.391,1,0.147,2,retired,standard,0,3.22,0
CUST_047278,27.0,642020.75,732.0,117,25515.69,3737.51,0.146,0,0.331,2,self_employed,standard,0,7.5,0
CUST_047279,41.0,946095.94,701.0,151,46926.15,18048.96,0.385,1,0.169,1,employed,student,0,10.42,0
CUST_047280,31.0,666590.2,531.0,175,66164.81,38715.55,0.585,0,0.151,0,retired,standard,0,3.47,0
CUST_047281,46.0,592160.37,553.0,68,64382.57,2970.93,0.046,1,0.083,0,unemployed,standard,0,2.86,0
CUST_047282,44.0,754331.01,621.0,199,66746.97,3184.41,0.048,0,0.416,0,self_employed,premium,0,7.82,0
CUST_047283,26.0,357038.27,675.0,168,32284.66,9602.5,0.297,0,0.059,0,retired,standard,0,-5.26,0
CUST_047284,61.0,734823.98,663.0,43,26414.75,3277.36,0.124,0,0.048,1,employed,premium,1,26.82,0
CUST_047285,39.0,630633.19,711.0,137,48788.57,12698.27,0.26,0,0.483,2,employed,premium,0,2.04,0
CUST_047286,18.0,477228.19,747.0,86,31868.72,10783.51,0.338,1,0.111,1,employed,premium,1,22.82,1
CUST_047287,45.0,700600.85,577.0,10,75630.36,29976.74,0.396,0,0.102,1,employed,student,1,23.57,0
CUST_047288,18.0,450585.29,654.0,68,29179.03,8648.78,0.296,1,0.099,1,employed,premium,0,9.73,0
CUST_047289,52.0,407493.74,563.0,166,26349.32,2711.18,0.103,0,0.45,2,self_employed,standard,0,-6.31,0
CUST_047290,41.0,999506.44,669.0,229,78683.15,13837.87,0.176,1,0.246,2,employed,standard,1,24.45,0
CUST_047291,38.0,862011.99,642.0,49,53073.6,13311.22,0.251,0,0.102,1,employed,standard,1,32.44,0
CUST_047292,39.0,863395.05,682.0,166,45586.38,9434.79,0.207,1,0.275,1,employed,premium,1,17.51,0
CUST_047293,46.0,1059078.06,665.0,31,77297.49,23206.94,0.3,0,0.132,2,self_employed,standard,0,-4.49,0
CUST_047294,33.0,817055.62,710.0,172,25597.62,10490.1,0.41,0,0.098,0,employed,standard,1,24.66,0
CUST_047295,39.0,298333.78,517.0,94,37656.61,5143.85,0.137,0,0.178,2,self_employed,premium,1,51.98,0
CUST_047296,40.0,923568.02,675.0,100,69230.63,21324.05,0.308,0,0.03,2,self_employed,standard,0,-9.0,0
CUST_047297,18.0,497314.33,711.0,208,73075.69,30933.9,0.423,0,0.146,0,unemployed,standard,0,10.21,1
CUST_047298,46.0,472010.54,546.0,110,51233.41,24443.07,0.477,1,0.345,1,retired,student,0,5.19,1
CUST_047299,48.0,780594.51,644.0,69,27576.06,10736.34,0.389,1,0.185,1,retired,premium,1,8.47,0
CUST_047300,44.0,938175.19,670.0,12,74246.31,32680.26,0.44,2,0.164,4,employed,standard,0,8.85,0
CUST_047301,44.0,742333.89,747.0,160,29739.83,17764.34,0.597,1,0.234,3,employed,premium,0,-5.48,0
CUST_047302,58.0,555126.28,687.0,97,32257.75,15506.34,0.481,1,0.216,0,employed,standard,0,12.19,0
CUST_047303,38.0,893408.62,738.0,67,45076.99,15181.18,0.337,0,0.301,0,employed,standard,0,10.53,0
CUST_047304,39.0,665030.26,666.0,146,24623.35,2033.56,0.083,1,0.206,0,self_employed,premium,1,19.37,0
CUST_047305,31.0,716419.05,680.0,40,11960.96,2622.3,0.219,1,0.184,0,employed,premium,1,14.02,0
CUST_047306,18.0,380727.09,726.0,96,76155.21,20304.72,0.267,0,0.252,1,employed,standard,1,36.57,0
CUST_047307,44.0,335184.97,762.0,62,43200.53,12738.45,0.295,0,0.179,0,employed,standard,0,8.37,0
CUST_047308,32.0,514484.6,755.0,22,37651.95,10372.15,0.275,0,0.139,1,employed,premium,0,18.0,0
CUST_047309,18.0,382535.94,787.0,16,32100.15,13949.44,0.435,0,0.189,1,employed,standard,1,27.29,0
CUST_047310,38.0,1095953.5,673.0,65,112399.21,66853.3,0.595,0,0.079,1,employed,premium,1,27.69,0
CUST_047311,38.0,307543.1,688.0,82,26799.54,10885.94,0.406,0,0.349,1,employed,standard,0,-12.6,0
CUST_047312,36.0,434226.64,701.0,82,89228.89,15097.31,0.169,2,0.038,0,employed,student,1,41.96,0
CUST_047313,41.0,274173.47,595.0,104,39826.59,19096.16,0.479,0,0.186,2,employed,standard,0,2.25,0
CUST_047314,20.0,713892.78,680.0,80,71361.82,13124.54,0.184,1,0.236,1,employed,standard,1,26.71,0
CUST_047315,51.0,449401.88,742.0,117,72355.66,27657.21,0.382,1,0.525,0,employed,standard,0,15.91,1
CUST_047316,44.0,1266152.97,629.0,64,41096.58,12074.47,0.294,0,0.178,2,employed,premium,1,29.82,0
CUST_047317,54.0,709243.64,668.0,41,48948.45,23681.16,0.484,0,0.273,1,retired,premium,1,54.22,0
CUST_047318,32.0,524789.82,567.0,162,24898.25,2896.05,0.116,0,0.136,0,employed,standard,0,5.97,0
CUST_047319,44.0,667921.7,744.0,198,49979.22,11532.07,0.231,0,0.215,1,employed,premium,1,31.74,0
CUST_047320,18.0,728371.39,707.0,119,91586.32,33760.29,0.369,0,0.146,0,self_employed,standard,1,30.61,0
CUST_047321,29.0,851736.8,700.0,195,44454.46,25221.86,0.567,0,0.113,0,employed,standard,1,22.45,0
CUST_047322,23.0,935954.66,746.0,197,47085.57,12637.39,0.268,0,0.068,1,employed,standard,1,15.37,0
CUST_047323,42.0,501898.37,648.0,179,72454.17,28421.99,0.392,1,0.249,1,employed,standard,0,-0.65,0
CUST_047324,26.0,406783.4,763.0,11,38178.74,19792.83,0.518,0,0.072,2,self_employed,standard,1,17.95,0
CUST_047325,34.0,708288.87,700.0,225,52322.38,25763.56,0.492,0,0.159,1,employed,standard,0,8.22,0
CUST_047326,39.0,1294629.43,576.0,184,98036.53,26087.35,0.266,0,0.482,0,employed,premium,0,-14.32,0
CUST_047327,34.0,1058386.35,670.0,160,48130.9,4579.39,0.095,1,0.254,0,employed,standard,1,36.74,0
CUST_047328,23.0,1408193.26,636.0,83,42921.65,12680.1,0.295,1,0.287,0,retired,standard,1,33.42,0
CUST_047329,59.0,1239472.36,682.0,116,34365.33,16459.48,0.479,0,0.26,0,employed,standard,1,33.18,0
CUST_047330,40.0,356540.6,711.0,7,215879.74,15087.93,0.07,2,0.227,2,employed,standard,1,28.03,0
CUST_047331,59.0,586669.32,622.0,220,66300.63,10843.08,0.164,1,0.336,2,self_employed,standard,0,5.21,0
CUST_047332,27.0,566848.72,648.0,73,170994.15,72289.84,0.423,0,0.174,1,self_employed,standard,0,10.14,0
CUST_047333,34.0,628856.12,651.0,19,53599.61,14867.59,0.277,0,0.116,2,employed,standard,0,6.89,0
CUST_047334,40.0,648063.9,740.0,172,57694.94,29201.18,0.506,1,0.165,4,self_employed,standard,1,18.01,0
CUST_047335,57.0,977473.27,648.0,123,55975.34,11684.21,0.209,1,0.113,1,employed,standard,1,17.48,0
CUST_047336,59.0,276613.46,711.0,212,73697.01,5231.57,0.071,1,0.15,0,retired,standard,1,30.21,0
CUST_047337,34.0,854749.36,761.0,52,25639.33,13831.23,0.539,0,0.167,3,employed,premium,0,-0.75,0
CUST_047338,30.0,780284.31,660.0,233,29687.08,3880.78,0.131,1,0.13,1,employed,standard,1,31.29,0
CUST_047339,39.0,782356.21,665.0,80,77058.54,18135.71,0.235,1,0.177,0,unemployed,standard,1,15.66,0
CUST_047340,53.0,456492.45,671.0,122,14374.0,4480.13,0.312,0,0.339,2,employed,premium,1,22.46,0
CUST_047341,41.0,784836.74,639.0,168,30032.24,2619.46,0.087,0,0.159,0,employed,standard,0,10.19,0
CUST_047342,43.0,474100.09,707.0,160,84995.43,29677.56,0.349,0,0.354,1,employed,student,0,-1.28,0
CUST_047343,53.0,672849.56,616.0,145,24792.43,9237.59,0.373,1,0.141,2,employed,premium,1,23.84,0
CUST_047344,51.0,555830.83,679.0,114,56010.59,10948.6,0.195,0,0.041,1,employed,standard,0,-1.78,0
CUST_047345,52.0,427834.36,543.0,167,25033.34,1970.73,0.079,0,0.345,0,employed,standard,0,4.03,0
CUST_047346,47.0,284304.79,640.0,78,20126.36,1279.8,0.064,1,0.14,1,employed,standard,1,36.94,0
CUST_047347,56.0,878804.83,653.0,5,47836.81,22984.13,0.48,1,0.201,1,employed,premium,1,40.41,0
CUST_047348,25.0,483258.01,725.0,150,60836.66,20031.01,0.329,2,0.341,1,self_employed,standard,0,9.78,0
CUST_047349,67.0,542021.97,602.0,165,34184.95,15356.62,0.449,0,0.254,1,employed,standard,1,14.45,0
CUST_047350,53.0,731170.79,632.0,216,23543.73,521.48,0.022,1,0.097,2,retired,standard,0,-0.97,0
CUST_047351,38.0,341581.59,649.0,237,68949.98,11187.94,0.162,2,0.201,0,employed,standard,0,3.71,0
CUST_047352,53.0,788661.05,676.0,200,77736.17,15826.39,0.204,0,0.329,2,employed,student,1,36.9,0
CUST_047353,36.0,675766.81,786.0,207,73876.99,47803.59,0.647,1,0.191,2,employed,standard,1,20.33,0
CUST_047354,46.0,328875.44,636.0,208,41211.04,5273.48,0.128,0,0.257,0,employed,standard,0,0.06,0
CUST_047355,47.0,449782.56,601.0,23,64908.96,6230.89,0.096,0,0.361,4,employed,standard,1,35.5,1
CUST_047356,50.0,914161.34,661.0,34,70254.68,5247.93,0.075,0,0.456,2,employed,standard,0,-3.31,0
CUST_047357,34.0,1023025.5,631.0,52,55075.63,24788.28,0.45,1,0.404,1,employed,student,0,2.44,1
CUST_047358,51.0,901511.38,648.0,206,30922.11,14139.83,0.457,1,0.195,0,employed,standard,1,18.27,0
CUST_047359,35.0,423297.15,713.0,64,55910.77,3877.22,0.069,0,0.274,3,self_employed,standard,1,35.04,0
CUST_047360,49.0,461542.6,740.0,167,44022.96,22317.46,0.507,1,0.244,2,employed,premium,1,16.69,0
CUST_047361,40.0,359851.16,769.0,2,78624.07,13058.02,0.166,1,0.245,3,employed,standard,1,25.24,0
CUST_047362,18.0,830924.21,681.0,63,26488.9,5399.54,0.204,0,0.16,0,retired,standard,1,34.41,0
CUST_047363,31.0,339997.5,669.0,183,28331.53,4673.24,0.165,0,0.216,0,self_employed,student,1,11.18,0
CUST_047364,50.0,1307335.39,633.0,32,124462.26,39608.13,0.318,1,0.267,3,self_employed,standard,0,12.3,0
CUST_047365,36.0,580827.29,602.0,102,66876.02,34446.57,0.515,0,0.453,0,employed,standard,0,11.28,0
CUST_047366,55.0,522407.03,626.0,4,71199.05,16540.05,0.232,0,0.38,0,employed,premium,1,23.41,0
CUST_047367,25.0,481249.85,607.0,76,26702.59,7210.26,0.27,0,0.247,0,employed,standard,1,44.27,0
CUST_047368,48.0,437371.81,583.0,52,94115.44,56265.77,0.598,1,0.158,0,employed,standard,0,2.44,0
CUST_047369,39.0,590978.15,731.0,201,65917.52,4365.71,0.066,1,0.585,1,employed,student,1,40.79,0
CUST_047370,37.0,394136.77,590.0,14,74212.04,23752.17,0.32,1,0.414,2,self_employed,standard,1,31.31,0
CUST_047371,26.0,928134.82,577.0,71,58646.79,18567.84,0.317,1,0.472,0,employed,premium,0,11.93,0
CUST_047372,43.0,870799.99,677.0,237,143488.63,19430.33,0.135,0,0.283,0,employed,premium,1,23.21,0
CUST_047373,28.0,658376.31,765.0,148,136064.46,32937.12,0.242,0,0.342,2,employed,student,1,24.15,0
CUST_047374,32.0,874680.69,703.0,88,105121.66,11141.72,0.106,1,0.126,1,employed,standard,1,6.25,0
CUST_047375,38.0,407742.0,543.0,21,124313.41,8204.37,0.066,0,0.073,1,employed,premium,1,32.65,0
CUST_047376,36.0,361471.18,727.0,166,35445.94,6224.4,0.176,0,0.535,1,self_employed,premium,0,13.48,0
CUST_047377,52.0,736170.34,676.0,121,41924.8,12944.05,0.309,0,0.237,0,self_employed,premium,0,2.41,0
CUST_047378,18.0,561654.85,643.0,131,64978.01,16459.99,0.253,0,0.368,2,self_employed,standard,1,21.27,1
CUST_047379,38.0,617023.16,732.0,236,161866.11,58831.91,0.363,1,0.268,1,self_employed,standard,0,-7.12,0
CUST_047380,36.0,374256.91,666.0,3,21823.4,5106.61,0.234,0,0.495,2,employed,student,0,12.75,0
CUST_047381,40.0,611158.76,623.0,223,32371.38,4438.65,0.137,0,0.191,0,employed,premium,0,10.96,0
CUST_047382,33.0,358273.59,732.0,238,54350.88,10146.89,0.187,1,0.074,2,employed,standard,1,43.91,0
CUST_047383,52.0,971439.81,644.0,223,27162.41,7584.23,0.279,0,0.11,1,self_employed,premium,1,24.42,0
CUST_047384,37.0,584415.54,579.0,181,80213.73,14847.21,0.185,1,0.247,1,employed,standard,0,10.7,1
CUST_047385,42.0,1121474.56,608.0,115,100937.58,49647.01,0.492,0,0.168,1,employed,premium,1,26.39,0
CUST_047386,51.0,646318.4,639.0,146,57238.97,12702.99,0.222,1,0.338,0,employed,premium,1,28.75,0
CUST_047387,41.0,425772.67,675.0,153,102727.27,12947.97,0.126,1,0.379,1,employed,standard,1,34.23,0
CUST_047388,25.0,849093.81,817.0,132,87636.64,20630.3,0.235,1,0.023,1,employed,standard,0,14.56,0
CUST_047389,35.0,358569.62,827.0,227,90297.02,21335.21,0.236,0,0.338,1,self_employed,premium,1,31.47,0
CUST_047390,39.0,522742.18,752.0,62,34034.56,5693.85,0.167,2,0.066,4,employed,premium,1,19.33,0
CUST_047391,20.0,552992.63,801.0,86,71252.86,34589.19,0.485,0,0.223,2,employed,premium,0,3.06,0
CUST_047392,31.0,214683.15,629.0,214,77853.18,26608.47,0.342,0,0.249,1,retired,standard,1,37.58,0
CUST_047393,39.0,1151063.25,610.0,172,41880.55,6334.5,0.151,1,0.125,1,retired,student,1,28.22,0
CUST_047394,64.0,761478.11,622.0,166,75976.34,1678.51,0.022,1,0.342,0,self_employed,student,0,13.4,0
CUST_047395,44.0,314255.89,654.0,228,14157.45,6889.11,0.487,0,0.267,1,self_employed,student,0,7.72,0
CUST_047396,42.0,689815.11,747.0,160,49903.63,7611.29,0.153,0,0.068,2,employed,premium,1,16.72,0
CUST_047397,60.0,360362.93,737.0,117,73512.72,26974.81,0.367,0,0.168,2,employed,premium,1,31.61,0
CUST_047398,47.0,687367.81,704.0,164,26413.7,10795.87,0.409,2,0.211,0,employed,standard,0,10.31,0
CUST_047399,49.0,395039.49,706.0,52,48105.32,14252.99,0.296,2,0.199,0,employed,premium,1,25.1,0
CUST_047400,35.0,616175.9,647.0,135,84946.32,28060.8,0.33,0,0.46,0,employed,premium,0,-0.96,0
CUST_047401,25.0,715671.64,766.0,73,44702.39,14922.15,0.334,1,0.292,1,retired,standard,0,14.56,0
CUST_047402,43.0,669860.01,507.0,44,37745.23,9461.94,0.251,0,0.161,0,employed,student,1,27.71,0
CUST_047403,62.0,517429.49,645.0,104,31091.02,3573.16,0.115,1,0.185,1,employed,standard,0,3.55,0
CUST_047404,58.0,442818.69,649.0,153,43382.57,25500.54,0.588,0,0.139,2,employed,standard,0,-0.95,0
CUST_047405,48.0,527748.48,635.0,46,48276.94,15178.96,0.314,2,0.086,4,employed,premium,0,4.03,0
CUST_047406,32.0,942154.74,672.0,136,55404.59,5640.18,0.102,1,0.208,0,employed,standard,1,8.86,0
CUST_047407,21.0,740278.34,767.0,235,161307.84,10171.91,0.063,1,0.406,0,self_employed,standard,1,43.49,0
CUST_047408,30.0,842305.02,710.0,1,47861.57,16652.11,0.348,0,0.276,1,employed,student,1,12.82,0
CUST_047409,43.0,589049.68,740.0,80,35014.6,4597.19,0.131,4,0.372,3,unemployed,standard,1,42.06,0
CUST_047410,34.0,945896.6,654.0,6,101024.93,15433.15,0.153,1,0.269,0,employed,standard,1,27.74,0
CUST_047411,52.0,1167225.95,693.0,14,34174.18,7676.38,0.225,1,0.403,2,employed,standard,1,38.33,0
CUST_047412,22.0,323994.25,672.0,200,32335.23,17804.28,0.551,0,0.442,1,retired,standard,0,0.79,0
CUST_047413,38.0,370972.85,735.0,16,23730.46,11016.08,0.464,0,0.252,1,employed,premium,1,37.91,0
CUST_047414,31.0,970819.15,728.0,61,31891.8,3967.57,0.124,1,0.461,0,employed,standard,1,37.24,0
CUST_047415,52.0,1298082.79,607.0,229,15411.86,2647.41,0.172,1,0.278,0,employed,standard,1,38.95,0
CUST_047416,47.0,362825.05,756.0,82,40998.56,2342.57,0.057,0,0.101,0,self_employed,student,0,8.1,0
CUST_047417,30.0,323748.7,643.0,237,23577.71,7789.9,0.33,1,0.105,0,employed,standard,1,27.94,0
CUST_047418,50.0,424747.49,721.0,14,28914.36,6585.37,0.228,1,0.042,2,employed,standard,0,12.79,0
CUST_047419,21.0,479612.75,718.0,229,40955.23,9076.15,0.222,1,0.347,0,retired,standard,0,6.67,0
CUST_047420,19.0,639426.27,634.0,120,61749.59,5892.42,0.095,1,0.173,1,unemployed,student,1,47.57,0
CUST_047421,29.0,846050.14,627.0,148,26798.17,11822.29,0.441,1,0.139,1,self_employed,standard,0,0.97,0
CUST_047422,18.0,549695.68,640.0,10,16771.48,7347.65,0.438,0,0.107,2,employed,standard,1,24.11,0
CUST_047423,39.0,1300988.86,786.0,201,53175.28,3828.78,0.072,0,0.155,1,self_employed,student,0,-14.03,0
CUST_047424,39.0,584787.33,594.0,101,80326.36,44740.04,0.557,1,0.222,0,retired,standard,1,13.23,0
CUST_047425,35.0,438323.27,652.0,142,66654.36,39163.3,0.588,0,0.148,1,retired,premium,1,31.22,0
CUST_047426,46.0,388780.58,648.0,27,72521.7,22446.99,0.31,0,0.188,2,unemployed,standard,1,25.51,0
CUST_047427,31.0,491421.33,649.0,180,86117.48,10794.48,0.125,1,0.401,0,unemployed,premium,1,35.87,1
CUST_047428,24.0,650278.63,738.0,4,45270.9,10312.69,0.228,1,0.218,0,employed,standard,0,3.13,0
CUST_047429,30.0,564371.87,715.0,52,52090.81,15881.9,0.305,1,0.197,3,employed,premium,0,6.42,0
CUST_047430,25.0,500512.69,597.0,30,38763.98,1898.18,0.049,1,0.217,0,unemployed,standard,0,0.27,0
CUST_047431,33.0,518707.93,573.0,32,32477.44,7921.58,0.244,0,0.165,0,employed,standard,1,28.7,0
CUST_047432,47.0,418744.28,647.0,160,42644.06,17731.84,0.416,0,0.082,2,employed,standard,1,23.11,0
CUST_047433,19.0,661733.28,613.0,159,42616.2,11455.79,0.269,1,0.425,3,employed,standard,0,0.86,0
CUST_047434,36.0,1464734.01,777.0,163,66217.48,2316.98,0.035,1,0.407,1,retired,premium,0,-0.5,0
CUST_047435,51.0,518864.78,602.0,82,21460.11,7344.68,0.342,0,0.14,0,employed,standard,0,-4.21,0
CUST_047436,53.0,707097.27,649.0,149,24777.54,4820.19,0.195,0,0.433,0,employed,premium,1,40.65,0
CUST_047437,32.0,480333.98,721.0,21,80781.92,16406.82,0.203,1,0.208,4,employed,standard,0,9.26,0
CUST_047438,67.0,1284348.47,622.0,209,50379.8,22634.57,0.449,0,0.334,4,employed,premium,0,-4.85,0
CUST_047439,27.0,461516.38,621.0,53,50980.24,25906.23,0.508,1,0.208,3,employed,student,0,6.86,0
CUST_047440,37.0,497077.67,696.0,84,22743.41,1694.66,0.075,0,0.269,0,self_employed,premium,0,-8.26,0
